Step,AvgRew,AvgEpLen
80000,0.0,178.19000244140625
81000,0.0,178.19000244140625
82000,0.0,220.6699981689453
83000,0.0,283.9599914550781
84000,0.0,319.1099853515625
85000,0.0,361.5400085449219
86000,0.0,368.4599914550781
87000,0.0,466.2200012207031
88000,0.0,469.25
89000,0.0,546.969970703125
90000,0.0,559.4400024414062
91000,0.0,641.0499877929688
92000,0.0,690.8200073242188
93000,0.0,684.469970703125
94000,0.0,729.6400146484375
95000,0.0,767.0800170898438
96000,0.0,830.7100219726562
97000,0.0,839.2000122070312
98000,0.0,861.489990234375
99000,0.0,904.2000122070312
100000,0.0,954.8400268554688
101000,0.0,982.4000244140625
102000,0.0,991.6099853515625
103000,0.0,1055.3699951171875
104000,0.0,1079.1300048828125
105000,0.0,979.5599975585938
106000,0.0,925.489990234375
107000,0.0,666.510009765625
108000,0.0,610.3499755859375
109000,0.0,445.2099914550781
110000,0.0,379.42999267578125
111000,0.0,289.760009765625
112000,0.0,231.32000732421875
113000,0.0,178.1300048828125
114000,0.0,153.3800048828125
115000,0.0,142.57000732421875
116000,0.0,123.29000091552734
117000,0.0,114.70999908447266
118000,0.0,107.26000213623047
119000,0.0,106.36000061035156
120000,0.0,113.12999725341797
121000,0.0,115.7699966430664
122000,0.0,105.41000366210938
123000,0.0,103.33999633789062
124000,0.0,112.43000030517578
125000,0.0,114.62000274658203
126000,0.0,127.23999786376953
127000,0.0,126.9000015258789
128000,0.0,107.12000274658203
129000,0.0,110.54000091552734
130000,0.0,97.56999969482422
131000,0.0,90.56999969482422
132000,0.0,101.5199966430664
133000,0.0,98.45999908447266
134000,0.0,104.7300033569336
135000,0.0,109.45999908447266
136000,0.0,122.22000122070312
137000,0.0,131.02000427246094
138000,0.0,141.55999755859375
139000,0.0,152.1199951171875
140000,0.0,156.6999969482422
141000,0.0,159.3300018310547
142000,0.0,151.82000732421875
143000,0.0,158.6999969482422
144000,0.0,156.60000610351562
145000,0.0,156.25999450683594
146000,0.0,151.5399932861328
147000,0.0,149.2899932861328
148000,0.0,250.64999389648438
149000,0.0,244.58999633789062
150000,0.0,240.27000427246094
151000,0.0,234.27999877929688
152000,0.0,328.0
153000,0.0,224.55999755859375
154000,0.0,226.50999450683594
155000,0.0,229.57000732421875
156000,0.0,231.17999267578125
157000,0.0,233.38999938964844
158000,0.0,239.30999755859375
159000,0.0,237.50999450683594
160000,0.0,238.0500030517578
161000,0.0,241.9499969482422
162000,0.0,153.36000061035156
163000,0.0,346.32000732421875
164000,0.0,349.5799865722656
165000,0.0,434.3299865722656
166000,0.0,417.82000732421875
167000,0.0,225.19000244140625
168000,0.0,129.1199951171875
169000,0.0,120.20999908447266
170000,0.0,123.16000366210938
171000,0.0,123.44999694824219
172000,0.0,118.05000305175781
173000,0.0,116.13999938964844
174000,0.0,116.83999633789062
175000,0.0,121.0
176000,0.0,181.5
177000,0.0,232.89999389648438
178000,0.0,239.02999877929688
179000,0.0,238.57000732421875
180000,0.0,124.87999725341797
181000,0.0,129.2899932861328
182000,0.0,121.70999908447266
183000,0.0,121.16000366210938
184000,0.0,108.66999816894531
185000,0.0,110.37999725341797
186000,0.0,106.1500015258789
187000,0.0,120.79000091552734
188000,0.0,118.69000244140625
189000,0.0,121.43000030517578
190000,0.0,112.43000030517578
191000,0.0,110.83999633789062
192000,0.0,110.61000061035156
193000,0.0,98.11000061035156
194000,0.0,103.83000183105469
195000,0.0,100.98999786376953
196000,0.0,94.0199966430664
197000,0.0,102.11000061035156
198000,0.0,110.36000061035156
199000,0.0,98.37000274658203
200000,0.0,93.30000305175781
201000,0.0,95.41000366210938
202000,0.0,104.83999633789062
203000,0.0,116.68000030517578
204000,0.0,106.83000183105469
205000,0.0,97.48999786376953
206000,0.0,95.7699966430664
207000,0.0,104.79000091552734
208000,0.0,109.48999786376953
209000,0.0,101.27999877929688
210000,0.0,95.05000305175781
211000,0.0,99.9000015258789
212000,0.0,110.58000183105469
213000,0.0,109.0
214000,0.0,104.93000030517578
215000,0.0,109.95999908447266
216000,0.0,116.81999969482422
217000,0.0,119.33000183105469
218000,0.0,131.61000061035156
219000,0.0,161.33999633789062
220000,0.0,165.7100067138672
221000,0.0,182.77999877929688
222000,0.0,189.83999633789062
223000,0.0,145.82000732421875
224000,0.0,125.01000213623047
225000,0.0,133.8000030517578
226000,0.0,140.86000061035156
227000,0.0,161.63999938964844
228000,0.0,175.99000549316406
229000,0.0,213.02000427246094
230000,0.0,211.72000122070312
231000,0.0,225.47000122070312
232000,0.0,236.50999450683594
233000,0.0,233.19000244140625
234000,0.0,213.8000030517578
235000,0.0,242.39999389648438
236000,0.0,260.3900146484375
237000,0.0,306.8299865722656
238000,0.0,320.57000732421875
239000,0.0,359.3599853515625
240000,0.0,374.8399963378906
241000,0.0,384.7799987792969
242000,0.0,395.44000244140625
243000,0.0,415.9200134277344
244000,0.0,422.45001220703125
245000,0.0,446.6199951171875
246000,0.0,463.0299987792969
247000,0.0,484.94000244140625
248000,0.0,488.4700012207031
249000,0.0,530.0499877929688
250000,0.0,495.1600036621094
251000,0.0,494.8699951171875
252000,0.0,528.0599975585938
253000,0.0,504.6300048828125
254000,0.0,538.530029296875
255000,0.0,539.7100219726562
256000,0.0,596.9299926757812
257000,0.0,636.5700073242188
258000,0.0,621.9099731445312
259000,0.0,587.9400024414062
260000,0.0,588.5999755859375
261000,0.0,599.469970703125
262000,0.0,575.6900024414062
263000,0.0,586.1099853515625
264000,0.0,586.1099853515625
265000,0.0,586.1099853515625
266000,0.0,632.239990234375
267000,0.0,645.9000244140625
268000,0.0,692.7100219726562
269000,0.0,608.0
270000,0.0,512.77001953125
271000,0.0,513.510009765625
272000,0.0,437.2200012207031
273000,0.0,409.7900085449219
274000,0.0,409.7900085449219
275000,0.0,429.2200012207031
276000,0.0,429.2200012207031
277000,0.0,431.6199951171875
278000,0.0,431.6199951171875
279000,0.0,468.7200012207031
280000,0.0,468.7200012207031
281000,0.0,560.280029296875
282000,0.0,628.219970703125
283000,0.0,643.530029296875
284000,0.0,643.530029296875
285000,0.0,664.469970703125
286000,0.0,664.469970703125
287000,0.0,664.469970703125
288000,0.0,664.469970703125
289000,0.0,756.3599853515625
290000,0.0,756.3599853515625
291000,0.0,853.02001953125
292000,0.0,927.1900024414062
293000,0.0,1058.5999755859375
294000,0.0,1058.5999755859375
295000,0.0,1058.5999755859375
296000,0.0,1030.030029296875
297000,0.0,1057.5999755859375
298000,0.0,1078.030029296875
299000,0.0,1094.4100341796875
300000,0.0,1109.0999755859375
301000,0.0,1281.280029296875
302000,0.0,1290.530029296875
303000,0.0,1290.530029296875
304000,0.0,1313.280029296875
305000,0.0,1313.280029296875
306000,0.0,1408.77001953125
307000,0.0,1495.31005859375
308000,0.0,1524.219970703125
309000,0.0,1554.4599609375
310000,0.0,1570.1500244140625
311000,0.0,1587.68994140625
312000,0.0,1615.280029296875
313000,0.0,1662.8599853515625
314000,0.0,1687.2099609375
315000,0.0,1740.6300048828125
316000,0.0,1756.8399658203125
317000,0.0,1776.2099609375
318000,0.0,1789.1500244140625
319000,0.0,1813.1600341796875
320000,0.0,1869.8199462890625
321000,0.0,1881.3800048828125
322000,0.0,1128.77001953125
323000,0.0,904.9299926757812
324000,0.0,641.27001953125
325000,0.0,508.3699951171875
326000,0.0,390.45001220703125
327000,0.0,208.4199981689453
328000,0.0,219.6199951171875
329000,0.0,217.24000549316406
330000,0.0,201.74000549316406
331000,0.0,199.6300048828125
332000,0.0,190.6199951171875
333000,0.0,182.1699981689453
334000,0.0,181.58999633789062
335000,0.0,186.25999450683594
336000,0.0,193.9199981689453
337000,0.0,195.49000549316406
338000,0.0,202.82000732421875
339000,0.0,231.1699981689453
340000,0.0,230.33999633789062
341000,0.0,220.3699951171875
342000,0.0,228.94000244140625
343000,0.0,232.9199981689453
344000,0.0,300.25
345000,0.0,305.989990234375
346000,0.0,303.1600036621094
347000,0.0,313.95001220703125
348000,0.0,305.8800048828125
349000,0.0,312.0899963378906
350000,0.0,320.6000061035156
351000,0.0,359.260009765625
352000,0.0,382.6199951171875
353000,0.0,390.8900146484375
354000,0.0,406.2799987792969
355000,0.0,451.54998779296875
356000,0.0,451.54998779296875
357000,0.0,445.8299865722656
358000,0.0,534.8099975585938
359000,0.0,554.47998046875
360000,0.0,574.9299926757812
361000,0.0,624.22998046875
362000,0.0,615.9400024414062
363000,0.0,668.739990234375
364000,0.0,687.1799926757812
365000,0.0,698.6599731445312
366000,0.0,764.8499755859375
367000,0.0,793.9500122070312
368000,0.0,830.1400146484375
369000,0.0,851.0599975585938
370000,0.0,868.969970703125
371000,0.0,930.9400024414062
372000,0.0,930.9400024414062
373000,0.0,930.9400024414062
374000,0.0,930.9400024414062
375000,0.0,1031.4200439453125
376000,0.0,1038.31005859375
377000,0.0,1053.1600341796875
378000,0.0,1061.260009765625
379000,0.0,1061.260009765625
380000,0.0,1144.989990234375
381000,0.0,1256.1700439453125
382000,0.0,1264.2900390625
383000,0.0,1108.780029296875
384000,0.0,1038.2900390625
385000,0.0,1034.780029296875
386000,0.0,1022.5900268554688
387000,0.0,1037.260009765625
388000,0.0,1037.260009765625
389000,0.0,1037.260009765625
390000,0.0,1037.260009765625
391000,0.0,1037.260009765625
392000,0.0,1037.260009765625
393000,0.0,1037.260009765625
394000,0.0,1088.530029296875
395000,0.0,1340.52001953125
396000,0.0,1317.72998046875
397000,0.0,1242.1099853515625
398000,0.0,1160.31005859375
399000,0.0,996.7999877929688
400000,0.0,710.4600219726562
401000,0.0,696.6099853515625
402000,0.0,702.2000122070312
403000,0.0,693.1099853515625
404000,0.0,272.3599853515625
405000,0.0,253.33999633789062
406000,0.0,253.35000610351562
407000,0.0,247.6300048828125
408000,0.0,178.4499969482422
409000,0.0,162.4600067138672
410000,0.0,159.24000549316406
411000,0.0,135.49000549316406
412000,0.0,136.4600067138672
413000,0.0,134.91000366210938
414000,0.0,149.9199981689453
415000,0.0,153.52000427246094
416000,0.0,124.73999786376953
417000,0.0,114.05000305175781
418000,0.0,104.94000244140625
419000,0.0,113.73999786376953
420000,0.0,109.19999694824219
421000,0.0,103.77999877929688
422000,0.0,97.91000366210938
423000,0.0,96.62000274658203
424000,0.0,95.1500015258789
425000,0.0,96.94999694824219
426000,0.0,88.3499984741211
427000,0.0,84.75
428000,0.0,88.18000030517578
429000,0.0,90.91000366210938
430000,0.0,96.44999694824219
431000,0.0,114.26000213623047
432000,0.0,117.2699966430664
433000,0.0,100.0
434000,0.0,86.0999984741211
435000,0.0,99.38999938964844
436000,0.0,128.07000732421875
437000,0.0,144.92999267578125
438000,0.0,177.85000610351562
439000,0.0,202.1999969482422
440000,0.0,222.0
441000,0.0,249.08999633789062
442000,0.0,232.08999633789062
443000,0.0,227.0500030517578
444000,0.0,206.49000549316406
445000,0.0,193.9499969482422
446000,0.0,188.00999450683594
447000,0.0,190.6300048828125
448000,0.0,177.3800048828125
449000,0.0,166.0500030517578
450000,0.0,164.38999938964844
451000,0.0,172.72000122070312
452000,0.0,176.39999389648438
453000,0.0,164.16000366210938
454000,0.0,158.17999267578125
455000,0.0,150.82000732421875
456000,0.0,151.02999877929688
457000,0.0,137.7100067138672
458000,0.0,144.86000061035156
459000,0.0,131.3800048828125
460000,0.0,148.5399932861328
461000,0.0,158.85000610351562
462000,0.0,164.89999389648438
463000,0.0,192.25
464000,0.0,214.61000061035156
465000,0.0,212.2100067138672
466000,0.0,226.38999938964844
467000,0.0,236.0399932861328
468000,0.0,219.10000610351562
469000,0.0,210.8000030517578
470000,0.0,212.6699981689453
471000,0.0,202.32000732421875
472000,0.0,215.9600067138672
473000,0.0,206.47999572753906
474000,0.0,177.32000732421875
475000,0.0,164.85000610351562
476000,0.0,174.17999267578125
477000,0.0,172.16000366210938
478000,0.0,172.38999938964844
479000,0.0,175.5800018310547
480000,0.0,142.77000427246094
481000,0.0,134.6199951171875
482000,0.0,138.22000122070312
483000,0.0,144.8800048828125
484000,0.0,134.36000061035156
485000,0.0,125.62999725341797
486000,0.0,124.75
487000,0.0,130.16000366210938
488000,0.0,143.10000610351562
489000,0.0,147.3800048828125
490000,0.0,146.9199981689453
491000,0.0,128.61000061035156
492000,0.0,125.94999694824219
493000,0.0,122.23999786376953
494000,0.0,133.44000244140625
495000,0.0,123.55999755859375
496000,0.0,134.57000732421875
497000,0.0,124.9000015258789
498000,0.0,129.66000366210938
499000,0.0,132.50999450683594
500000,0.0,149.66000366210938
501000,0.0,166.41000366210938
502000,0.0,172.5
503000,0.0,212.69000244140625
504000,0.0,225.50999450683594
505000,0.0,204.0800018310547
506000,0.0,118.88999938964844
507000,0.0,99.9800033569336
508000,0.0,111.93000030517578
509000,0.0,122.91999816894531
510000,0.0,136.2100067138672
511000,0.0,135.63999938964844
512000,0.0,143.8699951171875
513000,0.0,145.42999267578125
514000,0.0,169.67999267578125
515000,0.0,178.64999389648438
516000,0.0,212.4499969482422
517000,0.0,228.02999877929688
518000,0.0,232.89999389648438
519000,0.0,220.52999877929688
520000,0.0,180.05999755859375
521000,0.0,142.33999633789062
522000,0.0,138.69000244140625
523000,0.0,142.0
524000,0.0,154.88999938964844
525000,0.0,160.6199951171875
526000,0.0,185.0399932861328
527000,0.0,206.9199981689453
528000,0.0,227.47999572753906
529000,0.0,234.75
530000,0.0,229.13999938964844
531000,0.0,198.75999450683594
532000,0.0,164.16000366210938
533000,0.0,153.9199981689453
534000,0.0,139.2100067138672
535000,0.0,142.80999755859375
536000,0.0,134.97999572753906
537000,0.0,141.6300048828125
538000,0.0,149.5399932861328
539000,0.0,148.4199981689453
540000,0.0,121.13999938964844
541000,0.0,125.0199966430664
542000,0.0,126.79000091552734
543000,0.0,132.80999755859375
544000,0.0,134.47000122070312
545000,0.0,114.47000122070312
546000,0.0,105.91000366210938
547000,0.0,101.0
548000,0.0,108.7300033569336
549000,0.0,106.69000244140625
550000,0.0,116.51000213623047
551000,0.0,108.86000061035156
552000,0.0,121.22000122070312
553000,0.0,120.52999877929688
554000,0.0,120.62000274658203
555000,0.0,96.4000015258789
556000,0.0,96.47000122070312
557000,0.0,97.54000091552734
558000,0.0,113.37000274658203
559000,0.0,178.6699981689453
560000,0.0,207.66000366210938
561000,0.0,210.64999389648438
562000,0.0,155.41000366210938
563000,0.0,163.92999267578125
564000,0.0,148.2899932861328
565000,0.0,161.6999969482422
566000,0.0,174.33999633789062
567000,0.0,225.60000610351562
568000,0.0,267.8699951171875
569000,0.0,290.6099853515625
570000,0.0,332.8999938964844
571000,0.0,310.010009765625
572000,0.0,324.6400146484375
573000,0.0,302.6400146484375
574000,0.0,268.5799865722656
575000,0.0,211.4199981689453
576000,0.0,211.41000366210938
577000,0.0,211.41000366210938
578000,0.0,211.41000366210938
579000,0.0,211.41000366210938
580000,0.0,258.92999267578125
581000,0.0,315.7799987792969
582000,0.0,315.7799987792969
583000,0.0,386.55999755859375
584000,0.0,453.9700012207031
585000,0.0,539.8599853515625
586000,0.0,542.7899780273438
587000,0.0,532.4400024414062
588000,0.0,566.6699829101562
589000,0.0,619.3800048828125
590000,0.0,616.0499877929688
591000,0.0,616.0499877929688
592000,0.0,616.0499877929688
593000,0.0,647.8400268554688
594000,0.0,387.6300048828125
595000,0.0,378.1199951171875
596000,0.0,308.32000732421875
597000,0.0,297.4599914550781
598000,0.0,249.02999877929688
599000,0.0,249.02999877929688
600000,0.0,273.9800109863281
601000,0.0,377.67999267578125
602000,0.0,314.7699890136719
603000,0.0,314.7900085449219
604000,0.0,288.510009765625
605000,0.0,131.52000427246094
606000,0.0,135.86000061035156
607000,0.0,140.1300048828125
608000,0.0,144.4600067138672
609000,0.0,145.66000366210938
610000,0.0,106.62000274658203
611000,0.0,104.5
612000,0.0,117.19000244140625
613000,0.0,125.08999633789062
614000,0.0,136.82000732421875
615000,0.0,136.82000732421875
616000,0.0,184.00999450683594
617000,0.0,197.58999633789062
618000,0.0,206.4199981689453
619000,0.0,246.4600067138672
620000,0.0,244.4199981689453
621000,0.0,180.35000610351562
622000,0.0,197.11000061035156
623000,0.0,207.1999969482422
624000,0.0,177.22999572753906
625000,0.0,178.5500030517578
626000,0.0,164.5500030517578
627000,0.0,143.52999877929688
628000,0.0,108.5199966430664
629000,0.0,126.5199966430664
630000,0.0,128.52999877929688
631000,0.0,134.2100067138672
632000,0.0,136.41000366210938
633000,0.0,140.5800018310547
634000,0.0,120.55000305175781
635000,0.0,127.11000061035156
636000,0.0,132.4199981689453
637000,0.0,145.30999755859375
638000,0.0,148.6300048828125
639000,0.0,157.33999633789062
640000,0.0,199.02999877929688
641000,0.0,204.6199951171875
642000,0.0,247.86000061035156
643000,0.0,269.8299865722656
644000,0.0,275.95001220703125
645000,0.0,275.95001220703125
646000,0.0,400.6000061035156
647000,0.0,390.3399963378906
648000,0.0,404.8299865722656
649000,0.0,210.27999877929688
650000,0.0,149.0
651000,0.0,157.11000061035156
652000,0.0,147.8800048828125
653000,0.0,136.67999267578125
654000,0.0,111.19000244140625
655000,0.0,125.95999908447266
656000,0.0,132.2899932861328
657000,0.0,126.37999725341797
658000,0.0,131.9600067138672
659000,0.0,117.4000015258789
660000,0.0,117.31999969482422
661000,0.0,106.12999725341797
662000,0.0,109.72000122070312
663000,0.0,113.73999786376953
664000,0.0,124.3499984741211
665000,0.0,125.2300033569336
666000,0.0,135.77999877929688
667000,0.0,122.13999938964844
668000,0.0,123.66000366210938
669000,0.0,145.3300018310547
670000,0.0,133.33999633789062
671000,0.0,142.36000061035156
672000,0.0,131.52999877929688
673000,0.0,118.36000061035156
674000,0.0,134.25
675000,0.0,138.1699981689453
676000,0.0,135.8300018310547
677000,0.0,173.61000061035156
678000,0.0,138.24000549316406
679000,0.0,140.9199981689453
680000,0.0,109.33000183105469
681000,0.0,126.3499984741211
682000,0.0,138.22999572753906
683000,0.0,139.91000366210938
684000,0.0,143.0399932861328
685000,0.0,162.64999389648438
686000,0.0,156.5800018310547
687000,0.0,149.8800048828125
688000,0.0,135.0
689000,0.0,128.60000610351562
690000,0.0,134.47000122070312
691000,0.0,114.62999725341797
692000,0.0,97.6500015258789
693000,0.0,97.04000091552734
694000,0.0,103.30000305175781
695000,0.0,110.20999908447266
696000,0.0,120.18000030517578
697000,0.0,118.3499984741211
698000,0.0,108.62000274658203
699000,0.0,111.5
700000,0.0,111.37999725341797
701000,0.0,114.44000244140625
702000,0.0,132.27999877929688
703000,0.0,127.0
704000,0.0,140.66000366210938
705000,0.0,140.7899932861328
706000,0.0,135.05999755859375
707000,0.0,141.19000244140625
708000,0.0,135.3800048828125
709000,0.0,131.08999633789062
710000,0.0,115.62999725341797
711000,0.0,119.12999725341797
712000,0.0,120.29000091552734
713000,0.0,115.4000015258789
714000,0.0,118.56999969482422
715000,0.0,304.5799865722656
716000,0.0,300.239990234375
717000,0.0,185.77000427246094
718000,0.0,96.11000061035156
719000,0.0,103.9800033569336
720000,0.0,109.06999969482422
721000,0.0,114.18000030517578
722000,0.0,115.73999786376953
723000,0.0,113.30999755859375
724000,0.0,105.25
725000,0.0,106.8499984741211
726000,0.0,115.23999786376953
727000,0.0,105.27999877929688
728000,0.0,98.72000122070312
729000,0.0,102.94000244140625
730000,0.0,109.2300033569336
731000,0.0,121.7699966430664
732000,0.0,125.54000091552734
733000,0.0,107.45999908447266
734000,0.0,113.83999633789062
735000,0.0,125.7699966430664
736000,0.0,133.00999450683594
737000,0.0,135.6699981689453
738000,0.0,134.35000610351562
739000,0.0,129.72999572753906
740000,0.0,125.70999908447266
741000,0.0,116.45999908447266
742000,0.0,121.5999984741211
743000,0.0,135.24000549316406
744000,0.0,159.25
745000,0.0,169.14999389648438
746000,0.0,192.50999450683594
747000,0.0,196.27999877929688
748000,0.0,162.42999267578125
749000,0.0,168.02999877929688
750000,0.0,149.7100067138672
751000,0.0,160.58999633789062
752000,0.0,175.4199981689453
753000,0.0,160.9499969482422
754000,0.0,168.32000732421875
755000,0.0,173.24000549316406
756000,0.0,194.5800018310547
757000,0.0,185.57000732421875
758000,0.0,180.82000732421875
759000,0.0,182.66000366210938
760000,0.0,157.7100067138672
761000,0.0,146.33999633789062
762000,0.0,129.80999755859375
763000,0.0,130.07000732421875
764000,0.0,115.30999755859375
765000,0.0,95.91999816894531
766000,0.0,105.33999633789062
767000,0.0,112.87000274658203
768000,0.0,106.43000030517578
769000,0.0,111.9000015258789
770000,0.0,109.63999938964844
771000,0.0,123.94000244140625
772000,0.0,126.44000244140625
773000,0.0,131.02999877929688
774000,0.0,109.38999938964844
775000,0.0,111.41000366210938
776000,0.0,100.83000183105469
777000,0.0,102.9800033569336
778000,0.0,115.0199966430664
779000,0.0,115.04000091552734
780000,0.0,103.72000122070312
781000,0.0,102.94000244140625
782000,0.0,109.95999908447266
783000,0.0,119.27999877929688
784000,0.0,124.47000122070312
785000,0.0,126.5999984741211
786000,0.0,134.0
787000,0.0,131.4600067138672
788000,0.0,137.47999572753906
789000,0.0,143.8699951171875
790000,0.0,141.3699951171875
791000,0.0,155.91000366210938
792000,0.0,173.11000061035156
793000,0.0,155.57000732421875
794000,0.0,146.97000122070312
795000,0.0,111.55000305175781
796000,0.0,127.3499984741211
797000,0.0,136.80999755859375
798000,0.0,148.60000610351562
799000,0.0,155.02999877929688
800000,0.0,139.6199951171875
801000,0.0,128.00999450683594
802000,0.0,119.05999755859375
803000,0.0,140.0800018310547
804000,0.0,156.94000244140625
805000,0.0,143.1699981689453
806000,0.0,132.88999938964844
807000,0.0,119.68000030517578
808000,0.0,135.4499969482422
809000,0.0,138.82000732421875
810000,0.0,112.41999816894531
811000,0.0,112.33999633789062
812000,0.0,136.6199951171875
813000,0.0,188.02000427246094
814000,0.0,192.5500030517578
815000,0.0,202.72000122070312
816000,0.0,132.91000366210938
817000,0.0,112.02999877929688
818000,0.0,106.80000305175781
819000,0.0,113.70999908447266
820000,0.0,111.3499984741211
821000,0.0,103.5199966430664
822000,0.0,105.4800033569336
823000,0.0,109.33000183105469
824000,0.0,107.54000091552734
825000,0.0,103.94999694824219
826000,0.0,99.75
827000,0.0,103.77999877929688
828000,0.0,108.66999816894531
829000,0.0,115.80999755859375
830000,0.0,115.2300033569336
831000,0.0,118.7300033569336
832000,0.0,110.08000183105469
833000,0.0,103.58000183105469
834000,0.0,101.98999786376953
835000,0.0,111.88999938964844
836000,0.0,108.3499984741211
837000,0.0,102.80000305175781
838000,0.0,103.83999633789062
839000,0.0,94.51000213623047
840000,0.0,93.4000015258789
841000,0.0,102.62999725341797
842000,0.0,131.52999877929688
843000,0.0,135.02999877929688
844000,0.0,165.58999633789062
845000,0.0,217.4600067138672
846000,0.0,181.0500030517578
847000,0.0,97.83999633789062
848000,0.0,94.5
849000,0.0,89.94000244140625
850000,0.0,97.01000213623047
851000,0.0,107.63999938964844
852000,0.0,102.9000015258789
853000,0.0,108.18000030517578
854000,0.0,110.48999786376953
855000,0.0,117.94000244140625
856000,0.0,114.25
857000,0.0,110.33999633789062
858000,0.0,112.93000030517578
859000,0.0,102.9000015258789
860000,0.0,111.94000244140625
861000,0.0,173.4600067138672
862000,0.0,196.1999969482422
863000,0.0,184.30999755859375
864000,0.0,88.70999908447266
865000,0.0,87.91999816894531
866000,0.0,79.68000030517578
867000,0.0,72.33999633789062
868000,0.0,76.81999969482422
869000,0.0,101.0199966430664
870000,0.0,109.08000183105469
871000,0.0,118.01000213623047
872000,0.0,88.2300033569336
873000,0.0,77.7699966430664
874000,0.0,83.55999755859375
875000,0.0,77.12000274658203
876000,0.0,65.80000305175781
877000,0.0,67.47000122070312
878000,0.0,70.37000274658203
879000,0.0,74.38999938964844
880000,0.0,70.48999786376953
881000,0.0,76.44000244140625
882000,0.0,84.41999816894531
883000,0.0,87.68000030517578
884000,0.0,72.91999816894531
885000,0.0,71.37999725341797
886000,0.0,72.12999725341797
887000,0.0,84.97000122070312
888000,0.0,99.69000244140625
889000,0.0,91.91000366210938
890000,0.0,90.19000244140625
891000,0.0,95.56999969482422
892000,0.0,103.81999969482422
893000,0.0,78.80000305175781
894000,0.0,73.81999969482422
895000,0.0,80.08000183105469
896000,0.0,82.0199966430664
897000,0.0,72.2699966430664
898000,0.0,73.0199966430664
899000,0.0,80.2699966430664
900000,0.0,74.83000183105469
901000,0.0,67.4000015258789
902000,0.0,71.5199966430664
903000,0.0,72.66999816894531
904000,0.0,76.19999694824219
905000,0.0,79.7300033569336
906000,0.0,77.62000274658203
907000,0.0,74.80000305175781
908000,0.0,73.94999694824219
909000,0.0,75.38999938964844
910000,0.0,79.05000305175781
911000,0.0,92.05999755859375
912000,0.0,101.87000274658203
913000,0.0,117.16000366210938
914000,0.0,130.13999938964844
915000,0.0,147.22999572753906
916000,0.0,165.17999267578125
917000,0.0,142.41000366210938
918000,0.0,145.10000610351562
919000,0.0,136.3800048828125
920000,0.0,153.52000427246094
921000,0.0,176.57000732421875
922000,0.0,170.92999267578125
923000,0.0,147.82000732421875
924000,0.0,137.82000732421875
925000,0.0,121.7300033569336
926000,0.0,136.32000732421875
927000,0.0,127.58000183105469
928000,0.0,137.11000061035156
929000,0.0,153.11000061035156
930000,0.0,161.77000427246094
931000,0.0,181.17999267578125
932000,0.0,183.5800018310547
933000,0.0,190.8000030517578
934000,0.0,187.25
935000,0.0,181.58999633789062
936000,0.0,192.25
937000,0.0,188.49000549316406
938000,0.0,205.83999633789062
939000,0.0,188.72000122070312
940000,0.0,175.4499969482422
